population,feature,family,finite_n,missing_rate,train_min,train_p25,train_p50,train_p75,train_max,target_min,target_p25,target_p50,target_p75,target_max,median_shift_in_training_IQR,outside_training_range_n,outside_training_range_rate_among_finite,constant_training_feature
full_all_candidates,sampling.mean_entropy,sampling,239,0.036290322580645164,0.05376614660632854,0.1118442034234806,0.13376716509157296,0.16394540993725415,0.2327300412580371,0.039520185541462256,0.0953513612349828,0.140774933497111,0.17494102891197733,0.2595493933733772,0.13450299665681373,7,0.029288702928870293,False
full_all_candidates,sampling.mean_logprob,sampling,239,0.036290322580645164,-0.27251938660629094,-0.16931669902169344,-0.12901574525297904,-0.10883393921642279,-0.03762569810662951,-0.3979178102630557,-0.18425996361921232,-0.13256331781546274,-0.0732503661574167,-0.02466483422099276,-0.05865427725033392,18,0.07531380753138076,False
full_all_candidates,sampling.min_logprob,sampling,239,0.036290322580645164,-3.797807216644287,-2.3335742950439453,-1.8626413345336914,-1.2920029163360596,-0.7570966482162476,-3.5747787952423096,-2.234721302986145,-1.6435446739196777,-1.135793149471283,-0.4679067134857178,0.21035203644498424,22,0.09205020920502092,False
full_selected_candidates,graph.activation_max,graph,224,0.0,6.879843235015869,7.823474407196045,8.186887741088867,8.555687427520752,10.386173248291016,6.456315994262695,7.96008825302124,8.516746997833252,8.989743947982788,13.042732238769531,0.45049630037732113,32,0.14285714285714285,False
full_selected_candidates,graph.activation_mean,graph,224,0.0,6.692624409993489,7.260957309177943,7.438002872467041,7.699861749013265,8.400646209716797,6.456315994262695,7.217499051775251,7.506722609202067,7.871727486451467,9.941026329994202,0.15657106763561185,28,0.125,False
full_selected_candidates,graph.activation_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.activation_q50,graph,224,0.0,6.534737586975098,7.045977354049683,7.379246711730957,7.66068172454834,8.43862771987915,6.456315994262695,7.084259569644928,7.37159538269043,7.68233335018158,9.747570037841797,-0.012447168765565264,12,0.05357142857142857,False
full_selected_candidates,graph.activation_q90,graph,224,0.0,6.842477321624756,7.694790196418762,8.064454364776612,8.263207721710206,9.835565376281739,6.456315994262695,7.750796055793763,8.268230104446411,8.728370141983032,12.191361236572266,0.3584965814791125,32,0.14285714285714285,False
full_selected_candidates,graph.activation_q99,graph,224,0.0,6.876106643676758,7.811902914047241,8.17111415863037,8.544005966186523,10.331112461090088,6.456315994262695,7.93676641702652,8.491277866363525,8.977452456951141,12.956451206207275,0.4373205476983095,32,0.14285714285714285,False
full_selected_candidates,graph.activation_std,graph,224,0.0,0.0,0.3702107800870539,0.5234408813695781,0.6573177856540461,1.3383298070574934,0.0,0.463665034149918,0.6433357069852195,0.8295461630100021,2.5210374168026077,0.417596308313228,26,0.11607142857142858,False
full_selected_candidates,graph.degree_max,graph,224,0.0,413.0,445.0,462.0,490.5,566.0,479.0,546.0,570.0,602.0,778.0,2.3736263736263736,121,0.5401785714285714,False
full_selected_candidates,graph.degree_mean,graph,224,0.0,2.131812420785805,3.9597723699246483,4.810752688172043,5.439000429790631,8.517967781908302,1.9860696517412935,4.085394556658679,4.92458850735537,5.967137127198315,9.45595353339787,0.07695623296494307,5,0.022321428571428572,False
full_selected_candidates,graph.degree_std,graph,224,0.0,21.189120397136776,28.38649762695087,30.998353968190802,33.08902378121156,42.44514631187392,22.334994873516315,32.38908732672561,34.9886123153377,38.910303886887164,50.491929002282234,0.8485350673768293,15,0.06696428571428571,False
full_selected_candidates,graph.density,graph,224,0.0,0.0012159537163951935,0.0023577314812156997,0.0026722826722826725,0.0033294598389032944,0.00528409912029051,0.0009890785118233535,0.001988068860148893,0.00240033086514789,0.002836613658386966,0.0045813728359485805,-0.27986402268010535,3,0.013392857142857142,False
full_selected_candidates,graph.edge_abs_effective_count,graph,224,0.0,63.735127305726955,151.91938808310016,194.4104572219177,240.4586867717731,408.307886177182,59.567664590687045,184.4788071009051,230.1689528698672,273.4933632590398,454.8458991734746,0.4038714579577326,5,0.022321428571428572,False
full_selected_candidates,graph.edge_abs_hhi,graph,224,0.0,0.0024491322206940127,0.00415872070495234,0.005143756227364403,0.00658250130668423,0.015689934927142515,0.0021985468085282396,0.00365639596541474,0.00434469478324101,0.005420676911864544,0.016787631458634395,-0.3296756495007967,5,0.022321428571428572,False
full_selected_candidates,graph.edge_abs_sum,graph,224,0.0,21.06572769957711,66.14592803421692,87.04732276244613,108.28738190051081,207.96408171777148,23.240919367293827,80.00288770389307,107.16818084139959,135.8345424880099,221.6264980098931,0.4774599885137513,1,0.004464285714285714,False
full_selected_candidates,graph.edge_abs_top10_share,graph,224,0.0,0.07500045744676678,0.12038390205150434,0.1381740958670518,0.1706262329824837,0.30900744850327544,0.07291468602451927,0.10880451682767588,0.12496772938051398,0.14847732262612928,0.3085089655187967,-0.2628533796467389,2,0.008928571428571428,False
full_selected_candidates,graph.edge_abs_top1_share,graph,224,0.0,0.009326836934978024,0.016150994824215503,0.01980054003794312,0.02423867289383109,0.05333705670523701,0.008423826829959532,0.01445274142100138,0.017633880119964612,0.021284669962102255,0.07839155396029025,-0.2678964097394508,6,0.026785714285714284,False
full_selected_candidates,graph.edge_count,graph,224,0.0,841.0,1609.5,1975.0,2263.0,3437.0,998.0,2092.25,2523.0,3137.0,4884.0,0.8385615914307575,34,0.15178571428571427,False
full_selected_candidates,graph.edge_negative_abs_sum,graph,224,0.0,10.724576044274727,34.263029113033554,43.57617456233129,56.5085974085232,105.64585712342523,8.793995836516842,41.06295218603918,57.14110563853319,73.7156081847279,115.55092558875913,0.6097812785008612,6,0.026785714285714284,False
full_selected_candidates,graph.edge_negative_fraction,graph,224,0.0,0.4611579866162351,0.4876523672741428,0.5022727272727273,0.5166900101910162,0.5333653384541527,0.4593392630241423,0.49332404111265304,0.5055162879221973,0.5174418459374502,0.5605,0.11170192631527819,8,0.03571428571428571,False
full_selected_candidates,graph.edge_positive_sum,graph,224,0.0,10.341151655302383,32.60238956033572,43.159833651880035,53.30887921321846,102.31822459434625,14.446923530776985,38.093406079347915,49.98648759882781,62.14851849839033,106.07557242113398,0.32968668573899834,1,0.004464285714285714,False
full_selected_candidates,graph.edge_signed_mean,graph,224,0.0,-0.007713904300887694,-0.0022067991469228126,-0.0005694853999423646,0.0009608090877023138,0.003907687470578262,-0.009901877463347059,-0.004062933762781731,-0.00224373387461776,-0.00021577635029666195,0.006953059134676724,-0.5285528861726602,14,0.0625,False
full_selected_candidates,graph.edge_signed_std,graph,224,0.0,0.08314971039326452,0.12204744876822966,0.13853561613559584,0.15990547674276795,0.1832323065017943,0.08168939274141017,0.11591053390973914,0.13773734208722027,0.15020698793417392,0.19513889065047813,-0.021085991296547577,4,0.017857142857142856,False
full_selected_candidates,graph.edge_signed_sum,graph,224,0.0,-20.40327687584795,-4.423975394049194,-1.1336887072829995,1.9849084141897038,9.744925454171607,-28.10152824097895,-11.727878606438026,-5.838202046310471,-0.7005559356548474,6.946106075542048,-0.7340612624275722,10,0.044642857142857144,False
full_selected_candidates,graph.empty_after_pruning,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.error_influence_fraction,graph,224,0.0,0.36571533715211924,0.39979109277507263,0.40596307643505064,0.4130495276278836,0.4294728149030215,0.3648158478846255,0.3985861302342284,0.4062501323234516,0.4131827898145949,0.4287075285226552,0.02165081260252107,1,0.004464285714285714,False
full_selected_candidates,graph.error_node_count,graph,224,0.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,,0,0.0,True
full_selected_candidates,graph.feature_node_count,graph,224,0.0,1.0,3.0,4.0,5.0,7.0,1.0,3.0,4.0,6.0,10.0,0.0,10,0.044642857142857144,False
full_selected_candidates,graph.graph_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.input_logit_min_hops,graph,224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
full_selected_candidates,graph.input_logit_min_positive_distance,graph,224,0.0,33.859847040023865,55.0456677959885,70.60465613147294,85.04694261443913,248.02093142138207,25.15636202161933,61.717335565959495,81.82107034708363,113.37014307458864,286.6460117146459,0.37386458687124385,7,0.03125,False
full_selected_candidates,graph.input_logit_path_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.input_logit_reachability_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.input_logit_reachable_logit_fraction,graph,224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
full_selected_candidates,graph.layer_0_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_0_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_0_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_10_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_10_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_10_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_11_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_11_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_11_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_12_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_12_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_12_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_13_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_13_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_13_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_14_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_14_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_14_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_15_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_15_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_15_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_16_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_16_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_16_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_17_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_17_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_17_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_18_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_18_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_18_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_19_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_19_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_19_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_1_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_1_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_1_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_20_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_20_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_20_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_21_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_21_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_21_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_22_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,6.589533805847168,0.0,0.0,0.0,0.0,6.589523792266846,,0,0.0,False
full_selected_candidates,graph.layer_22_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0.0,False
full_selected_candidates,graph.layer_22_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,,2,0.008928571428571428,False
full_selected_candidates,graph.layer_23_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_23_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
